//ICES_parameter_mapping,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Pressure</subject><object>ICES:P01::PRESPR01</object><units>ICES:P06::UPDB</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Temperature</subject><object>ICES:P01::TEMPPR01</object><units>ICES:P06::UPAA</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Practical Salinity</subject><object>ICES:P01::PSALPR01</object><units>ICES:P06::UUUU</units>,,,,,,,,,,,,,,,,,,,,
//<subject>ICES:LOCAL:Dissolved Oxygen</subject><object>ICES:P01::DOXYZZXX</object><units>ICES:P06::UMLL</units>,,,,,,,,,,,,,,,,,,,,
//,,,,,,,,,,,,,,,,,,,,
Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Latitude [degrees_north],Longitude [degrees_east],Bot. Depth [m],Platform Code [C17],Device Category Code [L05],Distributor Code [EDMO],Custodian Code [EDMO],Originator Code [EDMO],Project Code [EDMERP],Pressure [dbar],QV:ODV:Pressure [dbar],Temperature [degC],QV:ODV:Temperature [degC],Practical Salinity [dmnless],QV:ODV:Practical Salinity [dmnless],Dissolved Oxygen [ml/l],QV:ODV:Dissolved Oxygen [ml/l]
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,16,0,13.6827,0,5.3269,0,7.3985,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,17,0,13.6786,0,5.3285,0,7.3920,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,18,0,13.6689,0,5.3319,0,7.4023,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,19,0,13.6625,0,5.3340,0,7.3871,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,20,0,13.6542,0,5.3366,0,7.3589,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,21,0,13.6332,0,5.3426,0,7.2901,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,22,0,13.5618,0,5.3535,0,7.2694,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,23,0,13.2555,0,5.3600,0,7.3530,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,24,0,12.4142,0,5.3799,0,7.4754,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,25,0,11.2855,0,5.4095,0,7.7080,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,26,0,10.0478,0,5.4236,0,7.9443,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,27,0,8.8494,0,5.4393,0,8.2341,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,28,0,7.6015,0,5.4462,0,8.4421,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,29,0,6.8246,0,5.4651,0,8.6344,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,30,0,6.1265,0,5.4826,0,8.7927,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,31,0,5.6200,0,5.4972,0,8.8906,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,32,0,5.3290,0,5.5158,0,8.9579,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,33,0,5.1446,0,5.5326,0,8.9519,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,34,0,4.9941,0,5.5471,0,9.0985,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,35,0,4.6523,0,5.5543,0,9.0187,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,36,0,4.3777,0,5.5626,0,9.2205,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,37,0,4.2435,0,5.5734,0,9.3624,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,38,0,3.6982,0,5.5792,0,9.4315,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,39,0,3.4097,0,5.5935,0,9.5197,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,40,0,3.2363,0,5.6030,0,9.5789,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,41,0,2.9182,0,5.6069,0,9.6377,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,42,0,2.7631,0,5.6161,0,9.6639,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,43,0,2.7007,0,5.6236,0,9.6773,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,44,0,2.6425,0,5.6299,0,9.6289,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,45,0,2.5356,0,5.6359,0,9.5873,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,46,0,2.3688,0,5.6431,0,9.5512,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,47,0,2.2069,0,5.6509,0,9.5533,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,48,0,2.1108,0,5.6588,0,9.5133,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,49,0,2.0553,0,5.6647,0,9.4995,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,50,0,2.0041,0,5.6711,0,9.4479,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,51,0,1.9681,0,5.6766,0,9.2444,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,52,0,1.9230,0,5.6880,0,8.9779,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,53,0,1.9256,0,5.7217,0,8.9180,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,54,0,1.9562,0,5.7449,0,8.7434,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,55,0,1.9686,0,5.7562,0,8.5861,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,56,0,1.9924,0,5.7825,0,8.4124,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,57,0,2.0338,0,5.8156,0,8.2826,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,58,0,2.0961,0,5.8553,0,8.2796,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,59,0,2.1417,0,5.8763,0,8.1755,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,60,0,2.1651,0,5.8857,0,8.0119,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,61,0,2.2618,0,5.9339,0,7.8603,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,62,0,2.3520,0,5.9781,0,7.5743,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,63,0,2.5029,0,6.0377,0,7.3414,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,64,0,2.6912,0,6.1019,0,7.2475,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,65,0,2.8079,0,6.1402,0,6.9916,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,66,0,2.8827,0,6.1621,0,6.7986,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,67,0,3.0648,0,6.2290,0,6.7497,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,68,0,3.1353,0,6.2462,0,6.5635,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,69,0,3.2100,0,6.2665,0,6.4875,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,70,0,3.2848,0,6.2871,0,6.4519,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,71,0,3.3110,0,6.2942,0,6.4224,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,72,0,3.3207,0,6.2960,0,6.2508,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,73,0,3.3464,0,6.3064,0,6.1609,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,74,0,3.3985,0,6.3309,0,6.1066,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,75,0,3.4196,0,6.3388,0,6.0900,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,76,0,3.4353,0,6.3455,0,6.0784,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,77,0,3.4407,0,6.3472,0,6.0638,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,78,0,3.4451,0,6.3484,0,6.0422,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,79,0,3.4492,0,6.3496,0,6.0024,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,80,0,3.4580,0,6.3533,0,5.9720,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,81,0,3.4735,0,6.3608,0,5.9289,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,82,0,3.4890,0,6.3678,0,5.8377,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,83,0,3.5134,0,6.3800,0,5.7894,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,84,0,3.5478,0,6.3963,0,5.7794,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,85,0,3.5640,0,6.4032,0,5.7761,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,86,0,3.5699,0,6.4058,0,5.7731,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,87,0,3.5746,0,6.4076,0,5.7500,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,88,0,3.5798,0,6.4100,0,5.7346,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,89,0,3.5890,0,6.4143,0,5.7298,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,90,0,3.5977,0,6.4183,0,5.7147,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,91,0,3.6044,0,6.4216,0,5.6971,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,92,0,3.6150,0,6.4271,0,5.6915,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,93,0,3.6242,0,6.4318,0,5.6831,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,94,0,3.6295,0,6.4343,0,5.6928,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,95,0,3.6343,0,6.4367,0,5.6874,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,96,0,3.6415,0,6.4402,0,5.6824,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,97,0,3.6491,0,6.4439,0,5.6670,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,98,0,3.6522,0,6.4451,0,5.6518,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,99,0,3.6586,0,6.4484,0,5.6468,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,100,0,3.6627,0,6.4502,0,5.6395,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,101,0,3.6649,0,6.4512,0,5.6417,0
20239001,13,C,2023-09-24T07:08Z,62.451833,19.290333,114,34A1,130,5013,5013,5013,11272,102,0,3.6677,0,6.4515,0,5.6441,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,1,0,14.3986,0,4.8759,0,7.3329,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,2,0,14.3974,0,4.8759,0,7.3052,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,3,0,14.3948,0,4.8762,0,7.3011,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,4,0,14.3943,0,4.8763,0,7.3269,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,5,0,14.3943,0,4.8762,0,7.3209,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,6,0,14.3937,0,4.8763,0,7.3121,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,7,0,14.3911,0,4.8767,0,7.2978,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,8,0,14.3868,0,4.8771,0,7.2892,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,9,0,14.3800,0,4.8778,0,7.2647,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,10,0,14.3615,0,4.8791,0,7.2510,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,11,0,14.3239,0,4.8813,0,7.2378,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,12,0,14.2801,0,4.8833,0,7.2372,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,13,0,14.2570,0,4.8843,0,7.2492,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,14,0,14.2460,0,4.8849,0,7.2343,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,15,0,14.2393,0,4.8854,0,7.2455,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,16,0,14.2312,0,4.8859,0,7.2517,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,17,0,14.2270,0,4.8865,0,7.2419,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,18,0,14.2268,0,4.8874,0,7.1426,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,19,0,14.2214,0,4.8900,0,6.8349,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,20,0,14.0905,0,4.9011,0,6.9076,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,21,0,13.1718,0,4.9364,0,7.1250,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,22,0,10.9820,0,5.0115,0,7.7299,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,23,0,9.2823,0,5.0945,0,7.9638,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,24,0,8.5611,0,5.2057,0,8.0425,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,25,0,8.0851,0,5.2820,0,8.3129,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,26,0,7.0206,0,5.3471,0,8.6179,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,27,0,5.6294,0,5.4069,0,8.8854,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,28,0,4.9776,0,5.4462,0,9.0066,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,29,0,4.8378,0,5.4773,0,9.0260,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,30,0,4.7974,0,5.5005,0,8.9934,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,31,0,4.7233,0,5.5201,0,9.0447,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,32,0,4.5543,0,5.5332,0,9.2059,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,33,0,4.2709,0,5.5456,0,9.1860,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,34,0,4.2822,0,5.5702,0,9.0916,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,35,0,4.4077,0,5.5888,0,9.1940,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,36,0,4.0489,0,5.5810,0,9.3992,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,37,0,3.7092,0,5.5773,0,9.3673,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,38,0,3.8141,0,5.5977,0,9.4067,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,39,0,3.9414,0,5.6137,0,9.3772,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,40,0,3.7679,0,5.6138,0,9.4037,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,41,0,3.6908,0,5.6186,0,9.5226,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,42,0,3.5099,0,5.6177,0,9.5555,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,43,0,3.3580,0,5.6238,0,9.6160,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,44,0,3.2684,0,5.6280,0,9.6246,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,45,0,3.1452,0,5.6299,0,9.6230,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,46,0,3.0243,0,5.6313,0,9.6627,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,47,0,2.8661,0,5.6338,0,9.6606,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,48,0,2.7272,0,5.6401,0,9.6807,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,49,0,2.6281,0,5.6434,0,9.5705,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,50,0,2.5551,0,5.6483,0,9.5052,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,51,0,2.4436,0,5.6554,0,9.4374,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,52,0,2.3063,0,5.6611,0,9.3920,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,53,0,2.2286,0,5.6692,0,9.3172,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,54,0,2.1784,0,5.6780,0,9.2436,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,55,0,2.1299,0,5.6862,0,9.1809,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,56,0,2.0337,0,5.6962,0,9.0565,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,57,0,1.9445,0,5.7149,0,8.9670,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,58,0,1.9506,0,5.7361,0,8.7676,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,59,0,1.9415,0,5.7554,0,8.6285,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,60,0,1.9628,0,5.7938,0,8.5492,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,61,0,1.9958,0,5.8202,0,8.3659,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,62,0,2.0668,0,5.8550,0,8.2635,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,63,0,2.1414,0,5.8838,0,8.2244,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,64,0,2.1857,0,5.8956,0,8.0115,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,65,0,2.2457,0,5.9178,0,7.9027,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,66,0,2.3620,0,5.9671,0,7.8925,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,67,0,2.3933,0,5.9728,0,7.8167,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,68,0,2.4121,0,5.9736,0,7.7618,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,69,0,2.4643,0,5.9802,0,7.6414,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,70,0,2.5142,0,5.9888,0,7.5005,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,71,0,2.6034,0,6.0147,0,7.3866,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,72,0,2.6914,0,6.0427,0,7.3142,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,73,0,2.7748,0,6.0719,0,7.2132,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,74,0,2.8279,0,6.0895,0,7.0980,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,75,0,2.8940,0,6.1147,0,6.9053,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,76,0,2.9650,0,6.1397,0,6.7779,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,77,0,3.0646,0,6.1768,0,6.7532,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,78,0,3.1138,0,6.1927,0,6.7040,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,79,0,3.1406,0,6.2012,0,6.6391,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,80,0,3.1849,0,6.2164,0,6.5711,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,81,0,3.2721,0,6.2492,0,6.5140,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,82,0,3.3119,0,6.2646,0,6.4783,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,83,0,3.3363,0,6.2746,0,6.4173,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,84,0,3.3536,0,6.2812,0,6.4101,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,85,0,3.3715,0,6.2888,0,6.3971,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,86,0,3.3794,0,6.2912,0,6.3797,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,87,0,3.3931,0,6.2970,0,6.3838,0
20239001,14,C,2023-09-24T14:56Z,62.578667,18.718833,136,34A1,130,5013,5013,5013,11272,88,0,3.3999,0,6.2991,0,6.3805,0
